"","data_year","ori","pub_agency_name","pub_agency_unit","state_abbr","division_name","region_name","county_name","agency_type_name","population_group_desc","population","male_officer_ct","male_civilian_ct","male_total_ct","female_officer_ct","female_civilian_ct","female_total_ct","officer_ct","civilian_ct","total_pe_ct","pe_ct_per_1000","agency_full_name","agency_name"
"4471",1997,"LA0320000","Livingston",NA,"LA","West South Central","South","LIVINGSTON","County","MSA counties from 25,000 thru 99,999",69386,83,0,83,43,0,43,126,0,126,1.82,"LIVINGSTON PARISH SHERIFF'S OFFICE                ","Livingston Parish Sheriff's Office"
"4472",1997,"LA0390100","New Roads",NA,"LA","West South Central","South","POINTE COUPEE","City","Cities from 2,500 thru 9,999",5387,15,1,16,1,4,5,16,5,21,3.9,"NEW ROADS POLICE DEPARTMENT                       ","New Roads Police Department"
"4473",1997,"LA0570200","Kaplan",NA,"LA","West South Central","South","VERMILION","City","Cities from 2,500 thru 9,999",4462,11,0,11,1,5,6,12,5,17,3.81,"KAPLAN POLICE DEPARTMENT                          ","Kaplan Police Department"
"4474",1997,"LA0610200","Brusly",NA,"LA","West South Central","South","WEST BATON ROUGE","City","Cities under 2,500",1934,6,0,6,0,0,0,6,0,6,3.1,"BRUSLY POLICE DEPARTMENT                          ","Brusly Police Department"
"4475",1997,"LA0290500","Thibodaux",NA,"LA","West South Central","South","LAFOURCHE","City","Cities from 10,000 thru 24,999",14332,41,2,43,5,4,9,46,6,52,3.63,"THIBODAUX POLICE DEPARTMENT                       ","Thibodaux Police Department"
"4476",1997,"LA0520300","Mandeville",NA,"LA","West South Central","South","ST TAMMANY","City","Cities from 2,500 thru 9,999",9441,29,2,31,7,6,13,36,8,44,4.66,"MANDEVILLE POLICE DEPARTMENT                      ","Mandeville Police Department"
"4477",1997,"LA0450000","St. Charles",NA,"LA","West South Central","South","ST CHARLES","County","MSA counties from 25,000 thru 99,999",46140,153,10,163,23,76,99,176,86,262,5.68,"ST. CHARLES PARISH SHERIFF'S OFFICE               ","St. Charles Parish Sheriff's Office"
"4478",1997,"LA0270200","Jennings",NA,"LA","West South Central","South","JEFFERSON DAVIS","City","Cities from 10,000 thru 24,999",11977,25,5,30,8,3,11,33,8,41,3.42,"JENNINGS POLICE DEPARTMENT                        ","Jennings Police Department"
"4479",1997,"LA0400200","Pineville",NA,"LA","West South Central","South","RAPIDES","City","Cities from 10,000 thru 24,999",12114,36,1,37,0,7,7,36,8,44,3.63,"PINEVILLE POLICE DEPARTMENT                       ","Pineville Police Department"
"4480",1997,"LA0510500","Baldwin",NA,"LA","West South Central","South","ST MARY","City","Cities under 2,500",2457,4,0,4,2,1,3,6,1,7,2.85,"BALDWIN POLICE DEPARTMENT                         ","Baldwin Police Department"
"4481",1997,"LA0610100","Port Allen",NA,"LA","West South Central","South","WEST BATON ROUGE","City","Cities from 2,500 thru 9,999",6233,19,0,19,4,0,4,23,0,23,3.69,"PORT ALLEN POLICE DEPARTMENT                      ","Port Allen Police Department"
"4482",1997,"LA0640000","Winn",NA,"LA","West South Central","South","WINN","County","Non-MSA counties from 10,000 thru 24,999",10952,19,10,29,1,5,6,20,15,35,3.2,"WINN PARISH SHERIFF'S OFFICE                      ","Winn Parish Sheriff's Office"
"4483",1997,"LA0030300","Sorrento",NA,"LA","West South Central","South","ASCENSION","City","Cities under 2,500",1184,3,0,3,0,1,1,3,1,4,3.38,"SORRENTO POLICE DEPARTMENT                        ","Sorrento Police Department"
"4484",1997,"LA0020200","Oakdale",NA,"LA","West South Central","South","ALLEN","City","Cities from 2,500 thru 9,999",7544,19,0,19,4,0,4,23,0,23,3.05,"OAKDALE POLICE DEPARTMENT                         ","Oakdale Police Department"
"4485",1997,"LA0130300","Harrisonburg",NA,"LA","West South Central","South","CATAHOULA","City","Cities under 2,500",417,1,0,1,0,0,0,1,0,1,2.4,"HARRISONBURG POLICE DEPARTMENT                    ","Harrisonburg Police Department"
"4486",1997,"LA0390000","Pointe Coupee",NA,"LA","West South Central","South","POINTE COUPEE","County","Non-MSA counties from 10,000 thru 24,999",17823,61,8,69,6,26,32,67,34,101,5.67,"POINTE COUPEE PARISH SHERIFF'S OFFICE             ","Pointe Coupee Parish Sheriff's Office"
"4487",1997,"LA0540300","St. Joseph",NA,"LA","West South Central","South","TENSAS","City","Cities under 2,500",1459,3,0,3,0,0,0,3,0,3,2.06,"ST. JOSEPH POLICE DEPARTMENT                      ","St. Joseph Police Department"
"4488",1997,"LA0500000","St. Martin",NA,"LA","West South Central","South","ST MARTIN","County","MSA counties from 25,000 thru 99,999",30384,108,2,110,38,33,71,146,35,181,5.96,"ST. MARTIN PARISH SHERIFF'S OFFICE                ","St. Martin Parish Sheriff's Office"
"4489",1997,"LA0490400","Sunset",NA,"LA","West South Central","South","ST LANDRY","City","Cities under 2,500",2288,6,0,6,6,0,6,12,0,12,5.24,"SUNSET POLICE DEPARTMENT                          ","Sunset Police Department"
"4490",1997,"LA0020000","Allen",NA,"LA","West South Central","South","ALLEN","County","Non-MSA counties from 10,000 thru 24,999",13676,23,10,33,0,8,8,23,18,41,3,"ALLEN PARISH SHERIFF'S OFFICE                     ","Allen Parish Sheriff's Office"
"4491",1997,"LA0010000","Acadia",NA,"LA","West South Central","South","ACADIA","County","MSA counties from 25,000 thru 99,999",27446,62,10,72,10,17,27,72,27,99,3.61,"ACADIA PARISH SHERIFF'S OFFICE                    ","Acadia Parish Sheriff's Office"
"4492",1997,"LA0570500","Gueydan",NA,"LA","West South Central","South","VERMILION","City","Cities under 2,500",1583,4,0,4,0,0,0,4,0,4,2.53,"GUEYDAN POLICE DEPT                               ","Gueydan Police Police Department"
"4493",1997,"LA0510100","Berwick",NA,"LA","West South Central","South","ST MARY","City","Cities from 2,500 thru 9,999",4568,10,0,10,1,0,1,11,0,11,2.41,"BERWICK POLICE DEPARTMENT                         ","Berwick Police Department"
"4494",1997,"LA0580000","Vernon",NA,"LA","West South Central","South","VERNON","County","Non-MSA counties from 25,000 thru 99,999",46296,91,0,91,31,0,31,122,0,122,2.64,"VERNON PARISH SHERIFF'S OFFICE                    ","Vernon Parish Sheriff's Office"
"4495",1997,"LA0530900","Southeastern Louisiana University",NA,"LA","West South Central","South","TANGIPAHOA","University or College","Cities under 2,500",0,18,1,19,4,6,10,22,7,29,NA,"SOUTHEASTERN LOUISIANA UNIVERSITY POLICE          ","Southeastern Louisiana University Police"
"4496",1997,"LA0070000","Bienville",NA,"LA","West South Central","South","BIENVILLE","County","Non-MSA counties from 10,000 thru 24,999",11866,34,2,36,4,1,5,38,3,41,3.46,"BIENVILLE PARISH SHERIFF'S OFFICE                 ","Bienville Parish Sheriff's Office"
"4497",1997,"LA0400400","Lecompte",NA,"LA","West South Central","South","RAPIDES","City","Cities under 2,500",1674,7,0,7,0,0,0,7,0,7,4.18,"LECOMPTE POLICE DEPARTMENT                        ","Lecompte Police Department"
"4498",1997,"LA0370100","Monroe",NA,"LA","West South Central","South","OUACHITA","City","Cities from 50,000 thru 99,999",57537,149,16,165,20,56,76,169,72,241,4.19,"MONROE POLICE DEPARTMENT                          ","Monroe Police Department"
"4499",1997,"LA0361700","Louisiana State University:","Health Sciences Center, New Orleans","LA","West South Central","South","ORLEANS","University or College","Cities under 2,500",0,49,1,50,4,0,4,53,1,54,NA,"LSU HEALTH SCIENCES CENTER POLICE DEPARTMENT      ","Lsu Health Sciences Center Police Department"
"4500",1997,"LA0260200","Harahan",NA,"LA","West South Central","South","JEFFERSON","City","Cities from 2,500 thru 9,999",9712,21,0,21,6,0,6,27,0,27,2.78,"HARAHAN POLICE DEPARTMENT                         ","Harahan Police Department"
"4501",1997,"LA0140100","Haynesville",NA,"LA","West South Central","South","CLAIBORNE","City","Cities from 2,500 thru 9,999",2734,6,0,6,0,0,0,6,0,6,2.19,"HAYNESVILLE POLICE DEPT                           ","Haynesville Police Police Department"
"4502",1997,"LA0100100","De Quincy",NA,"LA","West South Central","South","CALCASIEU","City","Cities from 2,500 thru 9,999",3692,10,0,10,2,0,2,12,0,12,3.25,"DEQUINCY POLICE DEPARTMENT                        ","Dequincy Police Department"
"4503",1997,"LA0290600","Nicholls State University",NA,"LA","West South Central","South","LAFOURCHE","University or College","Cities under 2,500",0,11,0,11,1,2,3,12,2,14,NA,"NICHOLLS STATE UNIVERSITY POLICE                  ","Nicholls State University Police"
"4504",1997,"LA0470100","Lutcher",NA,"LA","West South Central","South","ST JAMES","City","Cities from 2,500 thru 9,999",4028,2,0,2,0,0,0,2,0,2,0.5,"LUTCHER POLICE DEPARTMENT                         ","Lutcher Police Department"
"4505",1997,"LA0420000","Richland",NA,"LA","West South Central","South","RICHLAND","County","Non-MSA counties from 10,000 thru 24,999",12476,40,0,40,48,0,48,88,0,88,7.05,"RICHLAND PARISH SHERIFF'S OFFICE                  ","Richland Parish Sheriff's Office"
"4506",1997,"LA0170200","Baton Rouge",NA,"LA","West South Central","South","EAST BATON ROUGE","City","Cities from 100,000 thru 249,999",229553,544,4,548,119,100,219,663,104,767,3.34,"BATON ROUGE POLICE DEPARTMENT                     ","Baton Rouge Police Department"
"4507",1997,"LA0250000","Jackson",NA,"LA","West South Central","South","JACKSON","County","Non-MSA counties from 10,000 thru 24,999",11394,28,0,28,5,0,5,33,0,33,2.9,"JACKSON PARISH SHERIFF'S OFFICE                   ","Jackson Parish Sheriff's Office"
"4508",1997,"LA0570300","Delcambre",NA,"LA","West South Central","South","VERMILION","City","Cities under 2,500",2019,6,0,6,3,0,3,9,0,9,4.46,"DELCAMBRE POLICE DEPARTMENT                       ","Delcambre Police Department"
"4509",1997,"LA0030000","Ascension",NA,"LA","West South Central","South","ASCENSION","County","MSA counties from 25,000 thru 99,999",55219,144,1,145,35,0,35,179,1,180,3.26,"ASCENSION PARISH SHERIFF'S OFFICE                 ","Ascension Parish Sheriff's Office"
"4510",1997,"LA0060100","De Ridder",NA,"LA","West South Central","South","BEAUREGARD","City","Cities from 10,000 thru 24,999",10279,20,0,20,6,1,7,26,1,27,2.63,"DERIDDER POLICE DEPARTMENT                        ","Deridder Police Department"
"4511",1997,"LA0540000","Tensas",NA,"LA","West South Central","South","TENSAS","County","Non-MSA counties under 10,000",2883,79,0,79,14,0,14,93,0,93,32.26,"TENSAS PARISH SHERIFF'S OFFICE                    ","Tensas Parish Sheriff's Office"
"4512",1997,"LA0090000","Caddo",NA,"LA","West South Central","South","CADDO","County","MSA counties from 25,000 thru 99,999",44597,326,33,359,74,158,232,400,191,591,13.25,"CADDO PARISH SHERIFF'S OFFICE                     ","Caddo Parish Sheriff's Office"
"4513",1997,"LA0620000","West Carroll",NA,"LA","West South Central","South","WEST CARROLL","County","Non-MSA counties under 10,000",9776,16,0,16,4,0,4,20,0,20,2.05,"WEST CARROLL PARISH SHERIFF'S OFFICE              ","West Carroll Parish Sheriff's Office"
"4514",1997,"LA0520000","St. Tammany",NA,"LA","West South Central","South","ST TAMMANY","County","MSA counties 100,000 or over",116832,257,0,257,109,0,109,366,0,366,3.13,"ST. TAMMANY PARISH SHERIFF'S OFFICE               ","St. Tammany Parish Sheriff's Office"
"4515",1997,"LA0510000","St. Mary",NA,"LA","West South Central","South","ST MARY","County","Non-MSA counties from 10,000 thru 24,999",21815,75,3,78,21,17,38,96,20,116,5.32,"ST. MARY PARISH SHERIFF'S OFFICE                  ","St. Mary Parish Sheriff's Office"
"4516",1997,"LA0520600","Abita Springs",NA,"LA","West South Central","South","ST TAMMANY","City","Cities under 2,500",1687,6,0,6,0,1,1,6,1,7,4.15,"ABITA SPRINGS PD                                  ","Abita Springs Police Department"
"4517",1997,"LA0370400","University of Louisiana:","Monroe","LA","West South Central","South","OUACHITA","University or College","Cities under 2,500",0,18,1,19,0,4,4,18,5,23,NA,"UNIVERSITY OF LOUISIANA - MONROE POLICE           ","University Of Louisiana - Monroe Police"
"4518",1997,"LA0350000","Natchitoches",NA,"LA","West South Central","South","NATCHITOCHES","County","Non-MSA counties from 10,000 thru 24,999",20663,43,1,44,16,0,16,59,1,60,2.9,"NATCHITOCHES PARISH SHERIFF'S OFFICE              ","Natchitoches Parish Sheriff's Office"
"4519",1997,"LA0130100","Jonesville",NA,"LA","West South Central","South","CATAHOULA","City","Cities from 2,500 thru 9,999",3158,8,10,18,1,2,3,9,12,21,6.65,"JONESVILLE POLICE DEPARTMENT                      ","Jonesville Police Department"
"4520",1997,"LA0400700","Woodworth",NA,"LA","West South Central","South","RAPIDES","City","Cities under 2,500",884,3,0,3,0,1,1,3,1,4,4.52,"WOODWORTH POLICE DEPARTMENT                       ","Woodworth Police Department"
"4521",1997,"LA0180100","Lake Providence",NA,"LA","West South Central","South","EAST CARROLL","City","Cities from 2,500 thru 9,999",5468,9,0,9,4,0,4,13,0,13,2.38,"LAKE PROVIDENCE POLICE DEPARTMENT                 ","Lake Providence Police Department"
"4522",1997,"LA0400000","Rapides",NA,"LA","West South Central","South","RAPIDES","County","MSA counties from 25,000 thru 99,999",60480,190,40,230,24,49,73,214,89,303,5.01,"RAPIDES PARISH SHERIFF'S OFFICE                   ","Rapides Parish Sheriff's Office"
"4523",1997,"LA0430100","Many",NA,"LA","West South Central","South","SABINE","City","Cities from 2,500 thru 9,999",3331,9,0,9,2,0,2,11,0,11,3.3,"MANY POLICE DEPARTMENT                            ","Many Police Department"
"4524",1997,"LA0050300","Simmesport",NA,"LA","West South Central","South","AVOYELLES","City","Cities under 2,500",2049,3,1,4,0,0,0,3,1,4,1.95,"SIMMESPORT POLICE DEPT.                           ","Simmesport Police Police Department"
"4525",1997,"LA0050000","Avoyelles",NA,"LA","West South Central","South","AVOYELLES","County","Non-MSA counties from 25,000 thru 99,999",25426,163,0,163,75,0,75,238,0,238,9.36,"AVOYELLES PARISH SHERIFF'S OFFICE                 ","Avoyelles Parish Sheriff's Office"
"4526",1997,"LA0351000","Northwestern State University",NA,"LA","West South Central","South","NATCHITOCHES","University or College","Cities under 2,500",0,13,0,13,1,1,2,14,1,15,NA,"NORTHWESTERN STATE UNIVERSITY OF LOUISIANA POLICE ","Northwestern State University Of Louisiana Police"
"4527",1997,"LA0520100","Covington",NA,"LA","West South Central","South","ST TAMMANY","City","Cities from 2,500 thru 9,999",8387,27,0,27,1,9,10,28,9,37,4.41,"COVINGTON POLICE DEPARTMENT                       ","Covington Police Department"
"4528",1997,"LA0100400","Vinton",NA,"LA","West South Central","South","CALCASIEU","City","Cities from 2,500 thru 9,999",3523,11,0,11,2,0,2,13,0,13,3.69,"VINTON POLICE DEPARTMENT                          ","Vinton Police Department"
"4529",1997,"LA0300100","Jena",NA,"LA","West South Central","South","LA SALLE","City","Cities from 2,500 thru 9,999",2643,5,0,5,0,0,0,5,0,5,1.89,"JENA POLICE DEPARTMENT                            ","Jena Police Department"
"4530",1997,"LALSP0000","State Police",NA,"LA","West South Central","South","UNMAPPED COUNTY","State Police","Non-MSA counties under 10,000",0,837,211,1048,19,283,302,856,494,1350,NA,"LOUISIANA STATE POLICE                            ","Louisiana State Police"
"4531",1997,"LA0630100","St. Francisville",NA,"LA","West South Central","South","WEST FELICIANA","City","Cities under 2,500",1860,6,0,6,1,1,2,7,1,8,4.3,"ST. FRANCISVILLE POLICE DEPARTMENT                ","St. Francisville Police Department"
"4532",1997,"LA0470000","St. James",NA,"LA","West South Central","South","ST JAMES","County","MSA counties from 10,000 thru 24,999",14763,39,18,57,5,28,33,44,46,90,6.1,"ST. JAMES PARISH SHERIFF'S OFFICE                 ","St. James Parish Sheriff's Office"
"4533",1997,"LA0510200","Franklin",NA,"LA","West South Central","South","ST MARY","City","Cities from 2,500 thru 9,999",9201,14,2,16,10,2,12,24,4,28,3.04,"FRANKLIN POLICE DEPARTMENT                        ","Franklin Police Department"
"4534",1997,"LA0370000","Ouachita",NA,"LA","West South Central","South","OUACHITA","County","MSA counties from 25,000 thru 99,999",73090,175,33,208,46,38,84,221,71,292,4,"OUACHITA PARISH SHERIFF'S OFFICE                  ","Ouachita Parish Sheriff's Office"
"4535",1997,"LA0510300","Morgan City",NA,"LA","West South Central","South","ST MARY","City","Cities from 10,000 thru 24,999",14051,29,8,37,5,7,12,34,15,49,3.49,"MORGAN CITY POLICE DEPARTMENT                     ","Morgan City Police Department"
"4536",1997,"LA0340500","Oak Ridge",NA,"LA","West South Central","South","MOREHOUSE","City","Cities under 2,500",172,1,0,1,0,0,0,1,0,1,5.81,"OAK RIDGE POLICE DEPT                             ","Oak Ridge Police Police Department"
"4537",1997,"LA0580200","New Llano",NA,"LA","West South Central","South","VERNON","City","Cities from 2,500 thru 9,999",2527,9,0,9,2,0,2,11,0,11,4.35,"NEW LLANO POLICE DEPARTMENT                       ","New Llano Police Department"
"4538",1997,"LA0590000","Washington",NA,"LA","West South Central","South","WASHINGTON","County","Non-MSA counties from 10,000 thru 24,999",23825,70,5,75,4,15,19,74,20,94,3.95,"WASHINGTON PARISH SHERIFF'S OFFICE                ","Washington Parish Sheriff's Office"
"4539",1997,"LA0590100","Bogalusa",NA,"LA","West South Central","South","WASHINGTON","City","Cities from 10,000 thru 24,999",15042,40,3,43,3,7,10,43,10,53,3.52,"BOGALUSA POLICE DEPARTMENT                        ","Bogalusa Police Department"
"4540",1997,"LA0430200","Zwolle",NA,"LA","West South Central","South","SABINE","City","Cities under 2,500",1869,4,0,4,0,1,1,4,1,5,2.68,"ZWOLLE POLICE DEPARTMENT                          ","Zwolle Police Department"
"4541",1997,"LA0600000","Webster",NA,"LA","West South Central","South","WEBSTER","County","MSA counties from 10,000 thru 24,999",21571,28,53,81,2,16,18,30,69,99,4.59,"WEBSTER PARISH SHERIFF'S OFFICE                   ","Webster Parish Sheriff's Office"
"4542",1997,"LA0370200","West Monroe",NA,"LA","West South Central","South","OUACHITA","City","Cities from 10,000 thru 24,999",14471,50,3,53,11,1,12,61,4,65,4.49,"WEST MONROE POLICE DEPARTMENT                     ","West Monroe Police Department"
"4543",1997,"LA0370500","Richwood",NA,"LA","West South Central","South","OUACHITA","City","Cities under 2,500",1316,7,0,7,1,1,2,8,1,9,6.84,"RICHWOOD POLICE DEPARTMENT                        ","Richwood Police Department"
"4544",1997,"LA0170100","Baker",NA,"LA","West South Central","South","EAST BATON ROUGE","City","Cities from 10,000 thru 24,999",13257,24,0,24,5,0,5,29,0,29,2.19,"BAKER POLICE DEPARTMENT                           ","Baker Police Department"
"4545",1997,"LA0260000","Jefferson",NA,"LA","West South Central","South","JEFFERSON","County","MSA counties 100,000 or over",347354,868,167,1035,104,313,417,972,480,1452,4.18,"JEFFERSON PARISH SHERIFF'S OFFICE                 ","Jefferson Parish Sheriff's Office"
"4546",1997,"LA0080700","Southern University and A&M College:","Shreveport","LA","West South Central","South","BOSSIER","University or College","Cities under 2,500",0,6,0,6,1,0,1,7,0,7,NA,"SOUTHERN UNIVERSITY AND A & M COLLEGE - SHREVEPORT","Southern University And A & M College - Shreveport"
"4547",1997,"LA0520500","Pearl River",NA,"LA","West South Central","South","ST TAMMANY","City","Cities under 2,500",2400,6,0,6,5,0,5,11,0,11,4.58,"PEARL RIVER POLICE DEPARTMENT                     ","Pearl River Police Department"
"4548",1997,"LA0110000","Caldwell",NA,"LA","West South Central","South","CALDWELL","County","Non-MSA counties from 10,000 thru 24,999",10421,40,50,90,7,23,30,47,73,120,11.52,"CALDWELL PARISH SHERIFF'S OFFICE                  ","Caldwell Parish Sheriff's Office"
"4549",1997,"LA0050100","Bunkie",NA,"LA","West South Central","South","AVOYELLES","City","Cities from 2,500 thru 9,999",4995,10,1,11,2,1,3,12,2,14,2.8,"BUNKIE POLICE DEPARTMENT                          ","Bunkie Police Department"
"4550",1997,"LA0070100","Arcadia",NA,"LA","West South Central","South","BIENVILLE","City","Cities from 2,500 thru 9,999",3097,6,1,7,0,0,0,6,1,7,2.26,"ARCADIA POLICE DEPARTMENT                         ","Arcadia Police Department"
"4551",1997,"LA0150000","Concordia",NA,"LA","West South Central","South","CONCORDIA","County","Non-MSA counties from 10,000 thru 24,999",11645,90,0,90,19,0,19,109,0,109,9.36,"CONCORDIA PARISH SHERIFF'S OFFICE                 ","Concordia Parish Sheriff's Office"
"4552",1997,"LA0060000","Beauregard",NA,"LA","West South Central","South","BEAUREGARD","County","Non-MSA counties from 10,000 thru 24,999",21385,48,4,52,7,12,19,55,16,71,3.32,"BEAUREGARD PARISH SHERIFF'S OFFICE                ","Beauregard Parish Sheriff's Office"
"4553",1997,"LA0240000","Iberville",NA,"LA","West South Central","South","IBERVILLE","County","Non-MSA counties from 10,000 thru 24,999",22366,62,32,94,3,45,48,65,77,142,6.35,"IBERVILLE PARISH SHERIFF'S OFFICE                 ","Iberville Parish Sheriff's Office"
"4554",1997,"LA0510400","Patterson",NA,"LA","West South Central","South","ST MARY","City","Cities from 2,500 thru 9,999",5578,10,0,10,6,0,6,16,0,16,2.87,"PATTERSON POLICE DEPARTMENT                       ","Patterson Police Department"
"4555",1997,"LA0610000","West Baton Rouge",NA,"LA","West South Central","South","WEST BATON ROUGE","County","MSA counties from 10,000 thru 24,999",10778,31,58,89,1,41,42,32,99,131,12.15,"WEST BATON ROUGE PARISH SHERIFF'S OFFICE          ","West Baton Rouge Parish Sheriff's Office"
"4556",1997,"LA0560100","Farmerville",NA,"LA","West South Central","South","UNION","City","Cities from 2,500 thru 9,999",3468,9,0,9,3,0,3,12,0,12,3.46,"FARMERVILLE POLICE DEPARTMENT                     ","Farmerville Police Department"
"4557",1997,"LA0600100","Minden",NA,"LA","West South Central","South","WEBSTER","City","Cities from 10,000 thru 24,999",13931,27,0,27,4,1,5,31,1,32,2.3,"MINDEN POLICE DEPARTMENT                          ","Minden Police Department"
"4558",1997,"LA0600200","Springhill",NA,"LA","West South Central","South","WEBSTER","City","Cities from 2,500 thru 9,999",5513,14,0,14,1,0,1,15,0,15,2.72,"SPRINGHILL POLICE DEPARTMENT                      ","Springhill Police Department"
"4559",1997,"LA0530200","Kentwood",NA,"LA","West South Central","South","TANGIPAHOA","City","Cities under 2,500",2487,10,0,10,1,0,1,11,0,11,4.42,"KENTWOOD POLICE DEPARTMENT                        ","Kentwood Police Department"
"4560",1997,"LA0401000","Ball",NA,"LA","West South Central","South","RAPIDES","City","Cities from 2,500 thru 9,999",3237,5,0,5,0,1,1,5,1,6,1.85,"BALL POLICE DEPARTMENT                            ","Ball Police Department"
"4561",1997,"LA0550000","Terrebonne",NA,"LA","West South Central","South","TERREBONNE","County","MSA counties from 25,000 thru 99,999",69639,160,0,160,76,0,76,236,0,236,3.39,"TERREBONNE PARISH SHERIFF'S OFFICE                ","Terrebonne Parish Sheriff's Office"
"4562",1997,"LA0010400","Iota",NA,"LA","West South Central","South","ACADIA","City","Cities under 2,500",1303,3,0,3,0,0,0,3,0,3,2.3,"IOTA POLICE DEPARTMENT                            ","Iota Police Department"
"4563",1997,"LA0280700","University of Louisiana:","Lafayette","LA","West South Central","South","LAFAYETTE","University or College","Cities under 2,500",0,15,0,15,3,1,4,18,1,19,NA,"UNIVERSITY OF LOUISIANA AT LAFAYETTE POLICE       ","University Of Louisiana At Lafayette Police"
"4564",1997,"LA0320100","Denham Springs",NA,"LA","West South Central","South","LIVINGSTON","City","Cities from 2,500 thru 9,999",9142,21,3,24,0,12,12,21,15,36,3.94,"DENHAM SPRINGS POLICE DEPARTMENT                  ","Denham Springs Police Department"
"4565",1997,"LA0530300","Ponchatoula",NA,"LA","West South Central","South","TANGIPAHOA","City","Cities from 2,500 thru 9,999",5984,14,1,15,1,2,3,15,3,18,3.01,"PONCHATOULA POLICE DEPARTMENT                     ","Ponchatoula Police Department"
"4566",1997,"LA0010200","Rayne",NA,"LA","West South Central","South","ACADIA","City","Cities from 2,500 thru 9,999",8953,19,0,19,3,0,3,22,0,22,2.46,"RAYNE POLICE DEPARTMENT                           ","Rayne Police Department"
"4567",1997,"LA0030200","Gonzales",NA,"LA","West South Central","South","ASCENSION","City","Cities from 2,500 thru 9,999",8024,24,0,24,6,0,6,30,0,30,3.74,"GONZALES POLICE DEPARTMENT                        ","Gonzales Police Department"
"4568",1997,"LA0420100","Delhi",NA,"LA","West South Central","South","RICHLAND","City","Cities from 2,500 thru 9,999",3204,6,0,6,1,0,1,7,0,7,2.18,"DELHI POLICE DEPARTMENT                           ","Delhi Police Department"
"4569",1997,"LA0310600","Grambling State University",NA,"LA","West South Central","South","LINCOLN","University or College","Cities under 2,500",0,15,0,15,8,1,9,23,1,24,NA,"GRAMBLING STATE UNIVERSITY POLICE DEPT.           ","Grambling State University Police Police Department"
"4570",1997,"LA0380000","Plaquemines",NA,"LA","West South Central","South","PLAQUEMINES","County","MSA counties from 25,000 thru 99,999",25671,151,0,151,66,3,69,217,3,220,8.57,"PLAQUEMINES PARISH SHERIFF'S OFFICE               ","Plaquemines Parish Sheriff's Office"
"4571",1997,"LA0100200","Lake Charles",NA,"LA","West South Central","South","CALCASIEU","City","Cities from 50,000 thru 99,999",73043,143,1,144,25,1,26,168,2,170,2.33,"LAKE CHARLES POLICE DEPARTMENT                    ","Lake Charles Police Department"
"4572",1997,"LA0080000","Bossier",NA,"LA","West South Central","South","BOSSIER","County","MSA counties from 25,000 thru 99,999",34452,123,0,123,33,0,33,156,0,156,4.53,"BOSSIER PARISH SHERIFF'S OFFICE                   ","Bossier Parish Sheriff's Office"
"4573",1997,"LA0090100","Shreveport",NA,"LA","West South Central","South","BOSSIER, CADDO","City","Cities from 100,000 thru 249,999",199463,442,17,459,65,126,191,507,143,650,3.26,"SHREVEPORT POLICE DEPARTMENT                      ","Shreveport Police Department"
"4574",1997,"LA0140000","Claiborne",NA,"LA","West South Central","South","CLAIBORNE","County","Non-MSA counties from 10,000 thru 24,999",10586,18,4,22,1,4,5,19,8,27,2.55,"CLAIBORNE PARISH SHERIFF'S OFFICE                 ","Claiborne Parish Sheriff's Office"
"4575",1997,"LA0090400","Blanchard",NA,"LA","West South Central","South","CADDO","City","Cities under 2,500",1492,3,0,3,0,0,0,3,0,3,2.01,"BLANCHARD POLICE DEPARTMENT                       ","Blanchard Police Department"
"4576",1997,"LA0010300","Church Point",NA,"LA","West South Central","South","ACADIA","City","Cities from 2,500 thru 9,999",4828,13,0,13,4,0,4,17,0,17,3.52,"CHURCH POINT POLICE DEPARTMENT                    ","Church Point Police Department"
"4577",1997,"LA0240300","White Castle",NA,"LA","West South Central","South","JEFFERSON DAVIS","City","Cities under 2,500",2248,8,0,8,0,3,3,8,3,11,4.89,"WHITE CASTLE POLICE DEPARTMENT                    ","White Castle Police Department"
