"","data_year","ori","pub_agency_name","pub_agency_unit","state_abbr","division_name","region_name","county_name","agency_type_name","population_group_desc","population","male_officer_ct","male_civilian_ct","male_total_ct","female_officer_ct","female_civilian_ct","female_total_ct","officer_ct","civilian_ct","total_pe_ct","pe_ct_per_1000","agency_full_name","agency_name"
"8964",1964,"LA0570200","Kaplan",NA,"LA","West South Central","South","VERMILION","City","Cities from 2,500 thru 9,999",5532,8,0,8,0,0,0,8,0,8,1.45,"KAPLAN POLICE DEPARTMENT                          ","Kaplan Police Department"
"8965",1964,"LA0120000","Cameron",NA,"LA","West South Central","South","CAMERON","County","Non-MSA counties under 10,000",7283,22,0,22,0,0,0,22,0,22,3.02,"CAMERON PARISH SHERIFF'S OFFICE                   ","Cameron Parish Sheriff's Office"
"8966",1964,"LA0280000","Lafayette",NA,"LA","West South Central","South","LAFAYETTE","County","MSA counties from 25,000 thru 99,999",40779,26,4,30,0,0,0,26,4,30,0.74,"LAFAYETTE PARISH SHERIFF'S OFFICE                 ","Lafayette Parish Sheriff's Office"
"8967",1964,"LA0200200","Mamou",NA,"LA","West South Central","South","EVANGELINE","City","Cities from 2,500 thru 9,999",3243,5,4,9,0,0,0,5,4,9,2.78,"MAMOU POLICE DEPARTMENT                           ","Mamou Police Department"
"8968",1964,"LA0390100","New Roads",NA,"LA","West South Central","South","POINTE COUPEE","City","Cities from 2,500 thru 9,999",4560,4,0,4,0,0,0,4,0,4,0.88,"NEW ROADS POLICE DEPARTMENT                       ","New Roads Police Department"
"8969",1964,"LA0400100","Alexandria",NA,"LA","West South Central","South","RAPIDES","City","Cities from 25,000 thru 49,999",40945,53,0,53,0,0,0,53,0,53,1.29,"ALEXANDRIA POLICE DEPARTMENT                      ","Alexandria Police Department"
"8970",1964,"LA0290500","Thibodaux",NA,"LA","West South Central","South","LAFOURCHE","City","Cities from 10,000 thru 24,999",14242,19,3,22,0,0,0,19,3,22,1.54,"THIBODAUX POLICE DEPARTMENT                       ","Thibodaux Police Department"
"8971",1964,"LA0040000","Assumption",NA,"LA","West South Central","South","ASSUMPTION","County","Non-MSA counties from 10,000 thru 24,999",18768,21,2,23,0,0,0,21,2,23,1.23,"ASSUMPTION PARISH SHERIFF'S OFFICE                ","Assumption Parish Sheriff's Office"
"8972",1964,"LA0330000","Madison",NA,"LA","West South Central","South","MADISON","County","Non-MSA counties from 10,000 thru 24,999",16645,9,0,9,0,0,0,9,0,9,0.54,"MADISON PARISH SHERIFF'S OFFICE                   ","Madison Parish Sheriff's Office"
"8973",1964,"LA0370000","Ouachita",NA,"LA","West South Central","South","OUACHITA","County","MSA counties from 25,000 thru 99,999",38501,52,0,52,0,0,0,52,0,52,1.35,"OUACHITA PARISH SHERIFF'S OFFICE                  ","Ouachita Parish Sheriff's Office"
"8974",1964,"LANPD0000","New Orleans",NA,"LA","West South Central","South","ORLEANS","City","Cities from 500,000 thru 999,999",656098,1045,127,1172,0,0,0,1045,127,1172,1.79,"NEW ORLEANS POLICE DEPARTMENT                     ","New Orleans Police Department"
"8975",1964,"LA0100200","Lake Charles",NA,"LA","West South Central","South","CALCASIEU","City","Cities from 50,000 thru 99,999",69226,46,2,48,0,0,0,46,2,48,0.69,"LAKE CHARLES POLICE DEPARTMENT                    ","Lake Charles Police Department"
"8976",1964,"LA0170200","Baton Rouge",NA,"LA","West South Central","South","EAST BATON ROUGE","City","Cities from 100,000 thru 249,999",160218,267,32,299,0,0,0,267,32,299,1.87,"BATON ROUGE POLICE DEPARTMENT                     ","Baton Rouge Police Department"
"8977",1964,"LA0140100","Haynesville",NA,"LA","West South Central","South","CLAIBORNE","City","Cities from 2,500 thru 9,999",2998,4,0,4,0,0,0,4,0,4,1.33,"HAYNESVILLE POLICE DEPT                           ","Haynesville Police Police Department"
"8978",1964,"LA0090200","Vivian",NA,"LA","West South Central","South","CADDO","City","Cities from 2,500 thru 9,999",2681,4,1,5,0,0,0,4,1,5,1.86,"VIVIAN POLICE DEPARTMENT                          ","Vivian Police Department"
"8979",1964,"LA0090000","Caddo",NA,"LA","West South Central","South","CADDO","County","MSA counties from 25,000 thru 99,999",66119,81,36,117,0,0,0,81,36,117,1.77,"CADDO PARISH SHERIFF'S OFFICE                     ","Caddo Parish Sheriff's Office"
"8980",1964,"LA0250000","Jackson",NA,"LA","West South Central","South","JACKSON","County","Non-MSA counties from 10,000 thru 24,999",12279,14,0,14,0,0,0,14,0,14,1.14,"JACKSON PARISH SHERIFF'S OFFICE                   ","Jackson Parish Sheriff's Office"
"8981",1964,"LA0370200","West Monroe",NA,"LA","West South Central","South","OUACHITA","City","Cities from 10,000 thru 24,999",16251,23,2,25,0,0,0,23,2,25,1.54,"WEST MONROE POLICE DEPARTMENT                     ","West Monroe Police Department"
"8982",1964,"LA0060100","De Ridder",NA,"LA","West South Central","South","BEAUREGARD","City","Cities from 2,500 thru 9,999",7791,11,0,11,0,0,0,11,0,11,1.41,"DERIDDER POLICE DEPARTMENT                        ","Deridder Police Department"
"8983",1964,"LA0250100","Jonesboro",NA,"LA","West South Central","South","JACKSON","City","Cities from 2,500 thru 9,999",4110,6,0,6,0,0,0,6,0,6,1.46,"JONESBORO POLICE DEPARTMENT                       ","Jonesboro Police Department"
"8984",1964,"LA0240200","Plaquemine",NA,"LA","West South Central","South","IBERVILLE","City","Cities from 2,500 thru 9,999",8631,14,0,14,0,0,0,14,0,14,1.62,"PLAQUEMINE POLICE DEPARTMENT                      ","Plaquemine Police Department"
"8985",1964,"LA0190000","East Feliciana",NA,"LA","West South Central","South","EAST FELICIANA","County","Non-MSA counties from 10,000 thru 24,999",20994,7,1,8,0,0,0,7,1,8,0.38,"EAST FELICIANA PARISH SHERIFF'S OFFICE            ","East Feliciana Parish Sheriff's Office"
"8986",1964,"LA0090100","Shreveport",NA,"LA","West South Central","South","BOSSIER, CADDO","City","Cities from 100,000 thru 249,999",171654,220,33,253,0,0,0,220,33,253,1.47,"SHREVEPORT POLICE DEPARTMENT                      ","Shreveport Police Department"
"8987",1964,"LA0080000","Bossier",NA,"LA","West South Central","South","BOSSIER","County","MSA counties from 25,000 thru 99,999",25693,31,0,31,0,0,0,31,0,31,1.21,"BOSSIER PARISH SHERIFF'S OFFICE                   ","Bossier Parish Sheriff's Office"
"8988",1964,"LA0290100","Golden Meadow",NA,"LA","West South Central","South","LAFOURCHE","City","Cities from 2,500 thru 9,999",3553,2,0,2,0,0,0,2,0,2,0.56,"GOLDEN MEADOW POLICE DEPARTMENT                   ","Golden Meadow Police Department"
"8989",1964,"LA0340100","Bastrop",NA,"LA","West South Central","South","MOREHOUSE","City","Cities from 10,000 thru 24,999",16075,16,5,21,0,0,0,16,5,21,1.31,"BASTROP POLICE DEPARTMENT                         ","Bastrop Police Department"
"8990",1964,"LA0600200","Springhill",NA,"LA","West South Central","South","WEBSTER","City","Cities from 2,500 thru 9,999",8665,8,0,8,0,0,0,8,0,8,0.92,"SPRINGHILL POLICE DEPARTMENT                      ","Springhill Police Department"
"8991",1964,"LA0540000","Tensas",NA,"LA","West South Central","South","TENSAS","County","Non-MSA counties from 10,000 thru 24,999",11940,7,0,7,0,0,0,7,0,7,0.59,"TENSAS PARISH SHERIFF'S OFFICE                    ","Tensas Parish Sheriff's Office"
"8992",1964,"LA0030000","Ascension",NA,"LA","West South Central","South","ASCENSION","County","Non-MSA counties from 10,000 thru 24,999",22878,32,0,32,0,0,0,32,0,32,1.4,"ASCENSION PARISH SHERIFF'S OFFICE                 ","Ascension Parish Sheriff's Office"
"8993",1964,"LA0630000","West Feliciana",NA,"LA","West South Central","South","WEST FELICIANA","County","Non-MSA counties from 10,000 thru 24,999",12951,9,0,9,0,0,0,9,0,9,0.69,"WEST FELICIANA PARISH SHERIFF'S OFFICE            ","West Feliciana Parish Sheriff's Office"
"8994",1964,"LA0530000","Tangipahoa",NA,"LA","West South Central","South","TANGIPAHOA","County","Non-MSA counties from 25,000 thru 99,999",48185,22,0,22,0,0,0,22,0,22,0.46,"TANGIPAHOA PARISH SHERIFF'S OFFICE                ","Tangipahoa Parish Sheriff's Office"
"8995",1964,"LA0490100","Eunice",NA,"LA","West South Central","South","ST LANDRY","City","Cities from 10,000 thru 24,999",12142,18,1,19,0,0,0,18,1,19,1.56,"EUNICE POLICE DEPARTMENT                          ","Eunice Police Department"
"8996",1964,"LA0010200","Rayne",NA,"LA","West South Central","South","ACADIA","City","Cities from 2,500 thru 9,999",9666,13,1,14,0,0,0,13,1,14,1.45,"RAYNE POLICE DEPARTMENT                           ","Rayne Police Department"
"8997",1964,"LA0060000","Beauregard",NA,"LA","West South Central","South","BEAUREGARD","County","Non-MSA counties from 10,000 thru 24,999",12150,16,0,16,0,0,0,16,0,16,1.32,"BEAUREGARD PARISH SHERIFF'S OFFICE                ","Beauregard Parish Sheriff's Office"
"8998",1964,"LA0370100","Monroe",NA,"LA","West South Central","South","OUACHITA","City","Cities from 50,000 thru 99,999",55483,62,7,69,0,0,0,62,7,69,1.24,"MONROE POLICE DEPARTMENT                          ","Monroe Police Department"
"8999",1964,"LA0230300","New Iberia",NA,"LA","West South Central","South","IBERIA","City","Cities from 25,000 thru 49,999",33371,31,0,31,0,0,0,31,0,31,0.93,"NEW IBERIA PD                                     ","New Iberia Police Department"
"9000",1964,"LA0050200","Marksville",NA,"LA","West South Central","South","AVOYELLES","City","Cities from 2,500 thru 9,999",4496,4,0,4,0,0,0,4,0,4,0.89,"MARKSVILLE POLICE DEPARTMENT                      ","Marksville Police Department"
"9001",1964,"LA0220000","Grant",NA,"LA","West South Central","South","GRANT","County","Non-MSA counties from 10,000 thru 24,999",13541,10,2,12,0,0,0,10,2,12,0.89,"GRANT PARISH SHERIFF'S OFFICE                     ","Grant Parish Sheriff's Office"
"9002",1964,"LA0080100","Bossier City",NA,"LA","West South Central","South","BOSSIER","City","Cities from 25,000 thru 49,999",35011,39,0,39,0,0,0,39,0,39,1.11,"BOSSIER CITY POLICE DEPT                          ","Bossier City Police Police Department"
"9003",1964,"LA0310000","Lincoln",NA,"LA","West South Central","South","LINCOLN","County","Non-MSA counties from 10,000 thru 24,999",15307,7,4,11,0,0,0,7,4,11,0.72,"LINCOLN PARISH SHERIFF'S OFFICE                   ","Lincoln Parish Sheriff's Office"
"9004",1964,"LA0530100","Hammond",NA,"LA","West South Central","South","TANGIPAHOA","City","Cities from 10,000 thru 24,999",11226,15,0,15,0,0,0,15,0,15,1.34,"HAMMOND POLICE DEPARTMENT                         ","Hammond Police Department"
"9005",1964,"LA0030100","Donaldsonville",NA,"LA","West South Central","South","ASCENSION","City","Cities from 2,500 thru 9,999",7134,12,0,12,0,0,0,12,0,12,1.68,"DONALDSONVILLE PD                                 ","Donaldsonville Police Department"
"9006",1964,"LA0390000","Pointe Coupee",NA,"LA","West South Central","South","POINTE COUPEE","County","Non-MSA counties from 10,000 thru 24,999",18775,8,0,8,0,0,0,8,0,8,0.43,"POINTE COUPEE PARISH SHERIFF'S OFFICE             ","Pointe Coupee Parish Sheriff's Office"
"9007",1963,"LA0220000","Grant",NA,"LA","West South Central","South","GRANT","County","Non-MSA counties from 10,000 thru 24,999",13495,7,3,10,0,0,0,7,3,10,0.74,"GRANT PARISH SHERIFF'S OFFICE                     ","Grant Parish Sheriff's Office"
"9008",1963,"LA0470000","St. James",NA,"LA","West South Central","South","ST JAMES","County","Non-MSA counties from 10,000 thru 24,999",19430,10,4,14,0,0,0,10,4,14,0.72,"ST. JAMES PARISH SHERIFF'S OFFICE                 ","St. James Parish Sheriff's Office"
"9009",1963,"LA0050200","Marksville",NA,"LA","West South Central","South","AVOYELLES","City","Cities from 2,500 thru 9,999",4534,4,0,4,0,0,0,4,0,4,0.88,"MARKSVILLE POLICE DEPARTMENT                      ","Marksville Police Department"
"9010",1963,"LA0370000","Ouachita",NA,"LA","West South Central","South","OUACHITA","County","MSA counties from 25,000 thru 99,999",36922,42,0,42,0,0,0,42,0,42,1.14,"OUACHITA PARISH SHERIFF'S OFFICE                  ","Ouachita Parish Sheriff's Office"
"9011",1963,"LA0510200","Franklin",NA,"LA","West South Central","South","ST MARY","City","Cities from 10,000 thru 24,999",10333,11,2,13,0,0,0,11,2,13,1.26,"FRANKLIN POLICE DEPARTMENT                        ","Franklin Police Department"
"9012",1963,"LA0390000","Pointe Coupee",NA,"LA","West South Central","South","POINTE COUPEE","County","Non-MSA counties from 10,000 thru 24,999",18425,8,5,13,0,0,0,8,5,13,0.71,"POINTE COUPEE PARISH SHERIFF'S OFFICE             ","Pointe Coupee Parish Sheriff's Office"
"9013",1963,"LA0590100","Bogalusa",NA,"LA","West South Central","South","WASHINGTON","City","Cities from 10,000 thru 24,999",22105,27,0,27,0,0,0,27,0,27,1.22,"BOGALUSA POLICE DEPARTMENT                        ","Bogalusa Police Department"
"9014",1963,"LA0350000","Natchitoches",NA,"LA","West South Central","South","NATCHITOCHES","County","Non-MSA counties from 10,000 thru 24,999",22129,14,0,14,0,0,0,14,0,14,0.63,"NATCHITOCHES PARISH SHERIFF'S OFFICE              ","Natchitoches Parish Sheriff's Office"
"9015",1963,"LA0030100","Donaldsonville",NA,"LA","West South Central","South","ASCENSION","City","Cities from 2,500 thru 9,999",7424,10,0,10,0,0,0,10,0,10,1.35,"DONALDSONVILLE PD                                 ","Donaldsonville Police Department"
"9016",1963,"LA0200200","Mamou",NA,"LA","West South Central","South","EVANGELINE","City","Cities from 2,500 thru 9,999",3313,5,4,9,0,0,0,5,4,9,2.72,"MAMOU POLICE DEPARTMENT                           ","Mamou Police Department"
"9017",1963,"LA0060000","Beauregard",NA,"LA","West South Central","South","BEAUREGARD","County","Non-MSA counties from 10,000 thru 24,999",11845,14,0,14,0,0,0,14,0,14,1.18,"BEAUREGARD PARISH SHERIFF'S OFFICE                ","Beauregard Parish Sheriff's Office"
"9018",1963,"LA0140100","Haynesville",NA,"LA","West South Central","South","CLAIBORNE","City","Cities from 2,500 thru 9,999",2967,4,0,4,0,0,0,4,0,4,1.35,"HAYNESVILLE POLICE DEPT                           ","Haynesville Police Police Department"
"9019",1963,"LA0170200","Baton Rouge",NA,"LA","West South Central","South","EAST BATON ROUGE","City","Cities from 100,000 thru 249,999",157559,285,31,316,0,0,0,285,31,316,2.01,"BATON ROUGE POLICE DEPARTMENT                     ","Baton Rouge Police Department"
"9020",1963,"LA0370100","Monroe",NA,"LA","West South Central","South","OUACHITA","City","Cities from 50,000 thru 99,999",55261,64,4,68,0,0,0,64,4,68,1.23,"MONROE POLICE DEPARTMENT                          ","Monroe Police Department"
"9021",1963,"LA0490100","Eunice",NA,"LA","West South Central","South","ST LANDRY","City","Cities from 10,000 thru 24,999",11726,18,1,19,0,0,0,18,1,19,1.62,"EUNICE POLICE DEPARTMENT                          ","Eunice Police Department"
"9022",1963,"LA0010200","Rayne",NA,"LA","West South Central","South","ACADIA","City","Cities from 2,500 thru 9,999",9913,13,1,14,0,0,0,13,1,14,1.41,"RAYNE POLICE DEPARTMENT                           ","Rayne Police Department"
"9023",1963,"LA0380000","Plaquemines",NA,"LA","West South Central","South","PLAQUEMINES","County","Non-MSA counties from 10,000 thru 24,999",24146,28,2,30,0,0,0,28,2,30,1.24,"PLAQUEMINES PARISH SHERIFF'S OFFICE               ","Plaquemines Parish Sheriff's Office"
"9024",1963,"LA0230300","New Iberia",NA,"LA","West South Central","South","IBERIA","City","Cities from 25,000 thru 49,999",30688,29,0,29,0,0,0,29,0,29,0.94,"NEW IBERIA PD                                     ","New Iberia Police Department"
"9025",1963,"LA0310000","Lincoln",NA,"LA","West South Central","South","LINCOLN","County","Non-MSA counties from 10,000 thru 24,999",15191,5,0,5,0,0,0,5,0,5,0.33,"LINCOLN PARISH SHERIFF'S OFFICE                   ","Lincoln Parish Sheriff's Office"
"9026",1963,"LA0090200","Vivian",NA,"LA","West South Central","South","CADDO","City","Cities from 2,500 thru 9,999",2677,3,1,4,0,0,0,3,1,4,1.49,"VIVIAN POLICE DEPARTMENT                          ","Vivian Police Department"
"9027",1963,"LA0600200","Springhill",NA,"LA","West South Central","South","WEBSTER","City","Cities from 2,500 thru 9,999",9462,8,0,8,0,0,0,8,0,8,0.85,"SPRINGHILL POLICE DEPARTMENT                      ","Springhill Police Department"
"9028",1963,"LA0090100","Shreveport",NA,"LA","West South Central","South","BOSSIER, CADDO","City","Cities from 100,000 thru 249,999",166859,220,19,239,0,0,0,220,19,239,1.43,"SHREVEPORT POLICE DEPARTMENT                      ","Shreveport Police Department"
"9029",1963,"LA0030000","Ascension",NA,"LA","West South Central","South","ASCENSION","County","Non-MSA counties from 10,000 thru 24,999",22081,20,0,20,0,0,0,20,0,20,0.91,"ASCENSION PARISH SHERIFF'S OFFICE                 ","Ascension Parish Sheriff's Office"
"9030",1963,"LA0460000","St. Helena",NA,"LA","West South Central","South","ST HELENA","County","Non-MSA counties under 10,000",9341,7,0,7,0,0,0,7,0,7,0.75,"ST. HELENA PARISH SHERIFF'S OFFICE                ","St. Helena Parish Sheriff's Office"
"9031",1963,"LA0060100","De Ridder",NA,"LA","West South Central","South","BEAUREGARD","City","Cities from 2,500 thru 9,999",7911,9,0,9,0,0,0,9,0,9,1.14,"DERIDDER POLICE DEPARTMENT                        ","Deridder Police Department"
"9032",1963,"LA0090000","Caddo",NA,"LA","West South Central","South","CADDO","County","MSA counties from 25,000 thru 99,999",67570,83,35,118,0,0,0,83,35,118,1.75,"CADDO PARISH SHERIFF'S OFFICE                     ","Caddo Parish Sheriff's Office"
"9033",1963,"LA0250000","Jackson",NA,"LA","West South Central","South","JACKSON","County","Non-MSA counties from 10,000 thru 24,999",12264,10,0,10,0,0,0,10,0,10,0.82,"JACKSON PARISH SHERIFF'S OFFICE                   ","Jackson Parish Sheriff's Office"
"9034",1963,"LA0370200","West Monroe",NA,"LA","West South Central","South","OUACHITA","City","Cities from 10,000 thru 24,999",16001,20,2,22,0,0,0,20,2,22,1.37,"WEST MONROE POLICE DEPARTMENT                     ","West Monroe Police Department"
"9035",1963,"LA0250100","Jonesboro",NA,"LA","West South Central","South","JACKSON","City","Cities from 2,500 thru 9,999",3971,7,0,7,0,0,0,7,0,7,1.76,"JONESBORO POLICE DEPARTMENT                       ","Jonesboro Police Department"
"9036",1963,"LA0340100","Bastrop",NA,"LA","West South Central","South","MOREHOUSE","City","Cities from 10,000 thru 24,999",15869,17,6,23,0,0,0,17,6,23,1.45,"BASTROP POLICE DEPARTMENT                         ","Bastrop Police Department"
"9037",1963,"LA0240200","Plaquemine",NA,"LA","West South Central","South","IBERVILLE","City","Cities from 2,500 thru 9,999",8857,12,1,13,0,0,0,12,1,13,1.47,"PLAQUEMINE POLICE DEPARTMENT                      ","Plaquemine Police Department"
"9038",1963,"LA0100200","Lake Charles",NA,"LA","West South Central","South","CALCASIEU","City","Cities from 50,000 thru 99,999",67636,46,2,48,0,0,0,46,2,48,0.71,"LAKE CHARLES POLICE DEPARTMENT                    ","Lake Charles Police Department"
"9039",1963,"LA0270000","Jefferson Davis",NA,"LA","West South Central","South","JEFFERSON DAVIS","County","Non-MSA counties from 10,000 thru 24,999",14770,10,2,12,0,0,0,10,2,12,0.81,"JEFFERSON DAVIS PARISH SHERIFF'S OFFICE           ","Jefferson Davis Parish Sheriff's Office"
"9040",1963,"LA0330000","Madison",NA,"LA","West South Central","South","MADISON","County","Non-MSA counties from 10,000 thru 24,999",16577,6,2,8,0,0,0,6,2,8,0.48,"MADISON PARISH SHERIFF'S OFFICE                   ","Madison Parish Sheriff's Office"
"9041",1963,"LA0290000","Lafourche",NA,"LA","West South Central","South","LAFOURCHE","County","Non-MSA counties from 25,000 thru 99,999",41606,55,0,55,0,0,0,55,0,55,1.32,"LAFOURCHE PARISH SHERIFF'S OFFICE                 ","Lafourche Parish Sheriff's Office"
"9042",1963,"LA0390100","New Roads",NA,"LA","West South Central","South","POINTE COUPEE","City","Cities from 2,500 thru 9,999",4713,3,0,3,0,0,0,3,0,3,0.64,"NEW ROADS POLICE DEPARTMENT                       ","New Roads Police Department"
"9043",1963,"LA0550100","Houma",NA,"LA","West South Central","South","TERREBONNE","City","Cities from 25,000 thru 49,999",29538,34,4,38,0,0,0,34,4,38,1.29,"HOUMA POLICE DEPARTMENT                           ","Houma Police Department"
"9044",1963,"LA0290500","Thibodaux",NA,"LA","West South Central","South","LAFOURCHE","City","Cities from 10,000 thru 24,999",14075,24,2,26,0,0,0,24,2,26,1.85,"THIBODAUX POLICE DEPARTMENT                       ","Thibodaux Police Department"
"9045",1963,"LA0570200","Kaplan",NA,"LA","West South Central","South","VERMILION","City","Cities from 2,500 thru 9,999",5567,7,0,7,0,0,0,7,0,7,1.26,"KAPLAN POLICE DEPARTMENT                          ","Kaplan Police Department"
"9046",1963,"LA0270400","Welsh",NA,"LA","West South Central","South","JEFFERSON DAVIS","City","Cities from 2,500 thru 9,999",3911,7,0,7,0,0,0,7,0,7,1.79,"WELSH POLICE DEPARTMENT                           ","Welsh Police Department"
"9047",1963,"LA0040000","Assumption",NA,"LA","West South Central","South","ASSUMPTION","County","Non-MSA counties from 10,000 thru 24,999",18582,14,2,16,0,0,0,14,2,16,0.86,"ASSUMPTION PARISH SHERIFF'S OFFICE                ","Assumption Parish Sheriff's Office"
"9048",1963,"LA0530000","Tangipahoa",NA,"LA","West South Central","South","TANGIPAHOA","County","Non-MSA counties from 25,000 thru 99,999",47537,21,0,21,0,0,0,21,0,21,0.44,"TANGIPAHOA PARISH SHERIFF'S OFFICE                ","Tangipahoa Parish Sheriff's Office"
"9049",1963,"LA0130000","Catahoula",NA,"LA","West South Central","South","CATAHOULA","County","Non-MSA counties from 10,000 thru 24,999",11585,6,4,10,0,0,0,6,4,10,0.86,"CATAHOULA PARISH SHERIFF'S OFFICE                 ","Catahoula Parish Sheriff's Office"
"9050",1963,"LA0310200","Ruston",NA,"LA","West South Central","South","LINCOLN","City","Cities from 10,000 thru 24,999",14384,14,0,14,0,0,0,14,0,14,0.97,"RUSTON POLICE DEPARTMENT                          ","Ruston Police Department"
"9051",1963,"LA0400100","Alexandria",NA,"LA","West South Central","South","RAPIDES","City","Cities from 25,000 thru 49,999",41500,54,2,56,0,0,0,54,2,56,1.35,"ALEXANDRIA POLICE DEPARTMENT                      ","Alexandria Police Department"
"9052",1963,"LANPD0000","New Orleans",NA,"LA","West South Central","South","ORLEANS","City","Cities from 500,000 thru 999,999",648327,1022,81,1103,0,0,0,1022,81,1103,1.7,"NEW ORLEANS POLICE DEPARTMENT                     ","New Orleans Police Department"
"9053",1963,"LA0120000","Cameron",NA,"LA","West South Central","South","CAMERON","County","Non-MSA counties under 10,000",7171,15,2,17,0,0,0,15,2,17,2.37,"CAMERON PARISH SHERIFF'S OFFICE                   ","Cameron Parish Sheriff's Office"
"9054",1962,"LA0270000","Jefferson Davis",NA,"LA","West South Central","South","JEFFERSON DAVIS","County","Non-MSA counties from 10,000 thru 24,999",14659,10,2,12,0,0,0,10,2,12,0.82,"JEFFERSON DAVIS PARISH SHERIFF'S OFFICE           ","Jefferson Davis Parish Sheriff's Office"
"9055",1962,"LANPD0000","New Orleans",NA,"LA","West South Central","South","ORLEANS","City","Cities from 500,000 thru 999,999",634931,1047,60,1107,0,0,0,1047,60,1107,1.74,"NEW ORLEANS POLICE DEPARTMENT                     ","New Orleans Police Department"
"9056",1962,"LA0330000","Madison",NA,"LA","West South Central","South","MADISON","County","Non-MSA counties from 10,000 thru 24,999",16375,8,0,8,0,0,0,8,0,8,0.49,"MADISON PARISH SHERIFF'S OFFICE                   ","Madison Parish Sheriff's Office"
"9057",1962,"LA0100200","Lake Charles",NA,"LA","West South Central","South","CALCASIEU","City","Cities from 50,000 thru 99,999",65879,44,2,46,0,0,0,44,2,46,0.7,"LAKE CHARLES POLICE DEPARTMENT                    ","Lake Charles Police Department"
"9058",1962,"LA0530100","Hammond",NA,"LA","West South Central","South","TANGIPAHOA","City","Cities from 10,000 thru 24,999",10809,13,0,13,0,0,0,13,0,13,1.2,"HAMMOND POLICE DEPARTMENT                         ","Hammond Police Department"
"9059",1962,"LA0200200","Mamou",NA,"LA","West South Central","South","EVANGELINE","City","Cities from 2,500 thru 9,999",3067,5,3,8,0,0,0,5,3,8,2.61,"MAMOU POLICE DEPARTMENT                           ","Mamou Police Department"
"9060",1962,"LA0390100","New Roads",NA,"LA","West South Central","South","POINTE COUPEE","City","Cities from 2,500 thru 9,999",4238,3,0,3,0,0,0,3,0,3,0.71,"NEW ROADS POLICE DEPARTMENT                       ","New Roads Police Department"
"9061",1962,"LA0230300","New Iberia",NA,"LA","West South Central","South","IBERIA","City","Cities from 25,000 thru 49,999",29803,30,0,30,0,0,0,30,0,30,1.01,"NEW IBERIA PD                                     ","New Iberia Police Department"
"9062",1962,"LA0350100","Natchitoches",NA,"LA","West South Central","South","NATCHITOCHES","City","Cities from 10,000 thru 24,999",14034,17,1,18,0,0,0,17,1,18,1.28,"NATCHITOCHES POLICE DEPARTMENT                    ","Natchitoches Police Department"
"9063",1962,"LA0510000","St. Mary",NA,"LA","West South Central","South","ST MARY","County","Non-MSA counties from 10,000 thru 24,999",19847,16,6,22,0,0,0,16,6,22,1.11,"ST. MARY PARISH SHERIFF'S OFFICE                  ","St. Mary Parish Sheriff's Office"
"9064",1962,"LA0030000","Ascension",NA,"LA","West South Central","South","ASCENSION","County","Non-MSA counties from 10,000 thru 24,999",22034,31,0,31,0,0,0,31,0,31,1.41,"ASCENSION PARISH SHERIFF'S OFFICE                 ","Ascension Parish Sheriff's Office"
"9065",1962,"LA0560000","Union",NA,"LA","West South Central","South","UNION","County","Non-MSA counties from 10,000 thru 24,999",14737,7,0,7,0,0,0,7,0,7,0.47,"UNION PARISH SHERIFF'S OFFICE                     ","Union Parish Sheriff's Office"
"9066",1962,"LA0550100","Houma",NA,"LA","West South Central","South","TERREBONNE","City","Cities from 25,000 thru 49,999",29474,32,4,36,0,0,0,32,4,36,1.22,"HOUMA POLICE DEPARTMENT                           ","Houma Police Department"
"9067",1962,"LA0390000","Pointe Coupee",NA,"LA","West South Central","South","POINTE COUPEE","County","Non-MSA counties from 10,000 thru 24,999",18432,6,3,9,0,0,0,6,3,9,0.49,"POINTE COUPEE PARISH SHERIFF'S OFFICE             ","Pointe Coupee Parish Sheriff's Office"
"9068",1962,"LA0380000","Plaquemines",NA,"LA","West South Central","South","PLAQUEMINES","County","Non-MSA counties from 10,000 thru 24,999",23335,28,2,30,0,0,0,28,2,30,1.29,"PLAQUEMINES PARISH SHERIFF'S OFFICE               ","Plaquemines Parish Sheriff's Office"
"9069",1962,"LA0600200","Springhill",NA,"LA","West South Central","South","WEBSTER","City","Cities from 2,500 thru 9,999",7511,7,1,8,0,0,0,7,1,8,1.07,"SPRINGHILL POLICE DEPARTMENT                      ","Springhill Police Department"
"9070",1962,"LA0420100","Delhi",NA,"LA","West South Central","South","RICHLAND","City","Cities from 2,500 thru 9,999",2659,3,0,3,0,0,0,3,0,3,1.13,"DELHI POLICE DEPARTMENT                           ","Delhi Police Department"
"9071",1962,"LA0500000","St. Martin",NA,"LA","West South Central","South","ST MARTIN","County","Non-MSA counties from 25,000 thru 99,999",26094,30,3,33,0,0,0,30,3,33,1.26,"ST. MARTIN PARISH SHERIFF'S OFFICE                ","St. Martin Parish Sheriff's Office"
